Delta,16,2,0.007692781972167097
DGSM,16,2,0.0017047879829227837
R2,16,2,1.9123683503341206e-05
Pearson,16,2,0.00416437559920738
RF,16,2,0.013134113470932515
Linear,16,2,0.009162930975078134
Morris,17,2,0.00046352771638713205
Sobol,17,2,0.009485018620826256
Fast,17,2,0.02052213582484855
RDB-Fast,17,2,0.01414177773412185
Delta,17,2,0.0063703851152692535
DGSM,17,2,0.00016200036088383332
R2,17,2,3.718454207156857e-05
Pearson,17,2,0.002723860921731889
RF,17,2,0.002898852962095002
Linear,17,2,0.0016563213226769152
Morris,18,2,0.0004424233008685998
Sobol,18,2,0.011227706961538226
Fast,18,2,0.020207024060615333
RDB-Fast,18,2,0.013368800081140619
Delta,18,2,0.006271692951452463
DGSM,18,2,0.0003457951340369335
R2,18,2,4.767127474402666e-06
Pearson,18,2,0.0030338211104459275
RF,18,2,0.0021869316940037165
Linear,18,2,0.0022383532307377546
Morris,19,2,0.001236243010530585
Sobol,19,2,0.01237860460168378
Fast,19,2,0.009300393638804947
RDB-Fast,19,2,0.017777461017091645
Delta,19,2,0.005861336521710238
DGSM,19,2,0.009910385381576946
R2,19,2,0.0008579195011159932
Pearson,19,2,0.0036893471286346957
RF,19,2,0.008421030425489444
Linear,19,2,0.0036064677622817676
Morris,20,2,0.00039123475832375163
Sobol,20,2,0.0025462188003605585
Fast,20,2,0.024020408996992086
RDB-Fast,20,2,0.012142623674697584
Delta,20,2,0.007785082076725708
DGSM,20,2,5.969926394930168e-05
R2,20,2,1.974252798628284e-07
Pearson,20,2,0.001004073991788445
RF,20,2,0.003212418473292427
Linear,20,2,0.002195131638086153
Morris,21,2,0.0002957925633846925
Sobol,21,2,0.012802230593026412
Fast,21,2,0.00900603847138404
RDB-Fast,21,2,0.019647275091675985
Delta,21,2,0.005371915994480261
DGSM,21,2,0.002385899349194756
R2,21,2,2.0898846103180325e-05
Pearson,21,2,0.009307349430399925
RF,21,2,0.007237640601764935
Linear,21,2,0.0250534067284846
Morris,22,2,0.0009655029974343244
Sobol,22,2,0.01651908061622475
Fast,22,2,0.007772072607219176
RDB-Fast,22,2,0.019028651963770536
Delta,22,2,0.0032113634517431525
DGSM,22,2,0.0032572798714913
R2,22,2,3.4356582685191037e-07
Pearson,22,2,0.005488614396113445
RF,22,2,0.0035574289584519555
Linear,22,2,0.015648911199168076
Morris,23,2,0.0005445899407832955
Sobol,23,2,0.0180073854452078
Fast,23,2,0.010087524257671121
RDB-Fast,23,2,0.021941603518208
Delta,23,2,0.004179707764506208
DGSM,23,2,0.007164486706098034
R2,23,2,0.00010304019635840351
Pearson,23,2,0.009179971765297472
RF,23,2,0.0007139632088313525
Linear,23,2,0.006842491798127607
Morris,24,2,0.00040127513349912016
Sobol,24,2,0.006797756488030461
Fast,24,2,0.014430054627686836
RDB-Fast,24,2,0.014995494220423747
Delta,24,2,0.006227001648278595
DGSM,24,2,0.001461111507367822
R2,24,2,5.9540329255627915e-06
Pearson,24,2,0.0016441625669575445
RF,24,2,0.0010565688289655656
Linear,24,2,0.0012888232477639102
Morris,1,5,0.00048164393190468425
Sobol,1,5,0.0035297868492899444
Fast,1,5,0.013462291543735478
RDB-Fast,1,5,0.017663840263878457
Delta,1,5,0.002784654614127847
DGSM,1,5,0.000331431439997335
R2,1,5,5.015010288656197e-06
Pearson,1,5,0.0037930674041402905
RF,1,5,0.002729069773437807
Linear,1,5,0.0019412006914914276
Morris,2,5,7.960661166260033e-05
Sobol,2,5,0.001129584195366065
Fast,2,5,0.017239484123085187
RDB-Fast,2,5,0.017410306089680354
Delta,2,5,0.005931067708190351
DGSM,2,5,1.3738751344119406e-06
R2,2,5,3.133737342397858e-10
Pearson,2,5,0.006915116500600219
RF,2,5,0.002851142971182368
Linear,2,5,0.006423998042211519
Morris,3,5,0.0005700063543564122
Sobol,3,5,0.006143924417969043
Fast,3,5,0.014849801632265102
RDB-Fast,3,5,0.017921032395036916
Delta,3,5,0.0043983010835608
DGSM,3,5,0.0009203818373283274
R2,3,5,2.1400143149398034e-05
Pearson,3,5,0.004194688576004968
RF,3,5,0.002692924244009258
Linear,3,5,0.002648331215975779
Morris,4,5,0.0008854944202609559
Sobol,4,5,0.0035427576118585275
Fast,4,5,0.014354334599848369
RDB-Fast,4,5,0.01757197491230156
Delta,4,5,0.010928723586621796
DGSM,4,5,0.0002475906131160509
R2,4,5,7.728893456882046e-06
Pearson,4,5,0.005575596737272271
RF,4,5,0.0040377094199938665
Linear,4,5,0.006311546582335289
Morris,5,5,9.593853489420212e-16
Sobol,5,5,0.0021340865472404096
Fast,5,5,0.015414712237232533
RDB-Fast,5,5,0.01703021729143839
Delta,5,5,0.003355549419247699
DGSM,5,5,1.8460025175137676e-15
R2,5,5,1.1928792757546491e-05
Pearson,5,5,0.002907931086822697
RF,5,5,0.002805437484809666
Linear,5,5,8.423817199343375e-18
Morris,6,5,0.0006175256416475
Sobol,6,5,0.005157049591037323
Fast,6,5,0.013083554713063668
RDB-Fast,6,5,0.01890617500677178
Delta,6,5,0.003186786315319908
DGSM,6,5,0.001697401346194259
R2,6,5,1.1936741748042044e-08
Pearson,6,5,0.004757564380946196
RF,6,5,0.002785795699727989
Linear,6,5,0.0022546238747469553
Morris,7,5,0.00028284425369506813
Sobol,7,5,0.005915905163514055
Fast,7,5,0.010710631291116261
RDB-Fast,7,5,0.020566170449733443
Delta,7,5,0.002542648416115637
DGSM,7,5,0.017146668725030317
R2,7,5,2.989983866786006e-06
Pearson,7,5,0.00648614140636397
RF,7,5,0.004102842674537644
Linear,7,5,0.0060774057490818436
Morris,8,5,0.00041366861596904753
Sobol,8,5,0.004310636637161608
Fast,8,5,0.01272973015629744
RDB-Fast,8,5,0.01790470121613725
Delta,8,5,0.004893923461665007
DGSM,8,5,0.0007086858068421067
R2,8,5,3.9730418471495285e-08
Pearson,8,5,0.0036349419202274767
RF,8,5,0.002656207553999175
Linear,8,5,0.0024533333873651207
Morris,9,5,0.00030233538922420455
Sobol,9,5,0.0074271961561563045
Fast,9,5,0.012214456385849488
RDB-Fast,9,5,0.019700134857702327
Delta,9,5,0.0021955396158545256
DGSM,9,5,0.001859293089629942
R2,9,5,4.6028395480735e-08
Pearson,9,5,0.006956809829740967
RF,9,5,0.002434984347491923
Linear,9,5,0.007392096557693493
Morris,10,5,0.0003376349670795748
Sobol,10,5,0.005562308238964484
Fast,10,5,0.01114906969782554
RDB-Fast,10,5,0.018567158018991812
Delta,10,5,0.0029618377195168174
DGSM,10,5,2.384191904966087e-05
R2,10,5,2.0587717119990858e-10
Pearson,10,5,0.0031444214438142975
RF,10,5,0.0032471688459881315
Linear,10,5,0.0011825782256681169
Morris,11,5,0.0002584573469773999
Sobol,11,5,0.00705764773031343
Fast,11,5,0.015275364568182119
RDB-Fast,11,5,0.018290654959944194
Delta,11,5,0.003743789843463508
DGSM,11,5,1.1804293160520633e-05
R2,11,5,3.365938706645366e-10
Pearson,11,5,0.0035671103112946607
RF,11,5,0.003753830902827783
Linear,11,5,0.0018653330868009692
Morris,12,5,0.0012878455057721142
Sobol,12,5,0.0064223963241551085
Fast,12,5,0.009636054685140937
RDB-Fast,12,5,0.020622984474428122
Delta,12,5,0.004154973719890827
DGSM,12,5,3.671965215015275e-05
R2,12,5,1.1627076412779046e-11
Pearson,12,5,0.007416718921268147
RF,12,5,0.0078084054458632335
Linear,12,5,0.0022648899864306338
Morris,13,5,0.00026321531185960354
Sobol,13,5,0.006209694278527747
Fast,13,5,0.014638430678212376
RDB-Fast,13,5,0.018375585088338416
Delta,13,5,0.0030735038627930232
DGSM,13,5,0.00043281910296123023
R2,13,5,7.815437294995675e-07
Pearson,13,5,0.0031985980655762536
RF,13,5,0.0022339222683053933
Linear,13,5,0.00124439312926672
Morris,14,5,0.0005261881246861889
Sobol,14,5,0.007536562167542786
Fast,14,5,0.012280922222844421
RDB-Fast,14,5,0.018891277941304716
Delta,14,5,0.0028657514298599733
DGSM,14,5,0.00018075496354649133
R2,14,5,3.7966823935622565e-05
Pearson,14,5,0.002693419603191654
RF,14,5,0.0023553501523957184
Linear,14,5,0.0007650319556754012
Morris,15,5,0.00033120821987677373
Sobol,15,5,0.004826929363227035
Fast,15,5,0.012227650267638366
RDB-Fast,15,5,0.01865890047414467
Delta,15,5,0.00425564158837441
DGSM,15,5,0.0006652711801466344
R2,15,5,8.807837547409326e-07
Pearson,15,5,0.005286535412810394
RF,15,5,0.0028987269857026275
Linear,15,5,0.0027824696090468027
Morris,16,5,0.0005343938055694538
Sobol,16,5,0.012778456657035366
Fast,16,5,0.011085606635174456
RDB-Fast,16,5,0.021777208069165156
Delta,16,5,0.004381764789564136
DGSM,16,5,0.007184088428909774
R2,16,5,6.225417192135541e-06
Pearson,16,5,0.009626281231468175
RF,16,5,0.0013651515879506803
Linear,16,5,0.0033520248843265836
Morris,17,5,0.0004755605373127613
Sobol,17,5,0.003949992659883498
Fast,17,5,0.013737049674573015
RDB-Fast,17,5,0.01796067842311005
Delta,17,5,0.004255375493783267
DGSM,17,5,0.0006800750942862159
R2,17,5,0.00014315317021707506
Pearson,17,5,0.004726152949505599
RF,17,5,0.0033957081955378722
Linear,17,5,0.0034099989522037213
Morris,18,5,0.0005932892299656945
Sobol,18,5,0.007755748784954375
Fast,18,5,0.013482698770950043
RDB-Fast,18,5,0.01831688744481542
Delta,18,5,0.0042167484084491965
DGSM,18,5,0.0011597768044883413
R2,18,5,2.039273256986829e-05
Pearson,18,5,0.005170851300253672
RF,18,5,0.0033522415717138015
Linear,18,5,0.0042432306784469945
Morris,19,5,0.00042576657246075025
Sobol,19,5,0.012588192935278453
Fast,19,5,0.011121761588824441
RDB-Fast,19,5,0.019096923017023246
Delta,19,5,0.0027598041240815946
DGSM,19,5,0.016010627935356316
R2,19,5,0.00010905677212520792
Pearson,19,5,0.006733383657023786
RF,19,5,0.0022901398500851777
Linear,19,5,0.0064203598672987975
Morris,20,5,0.00040707060476463636
Sobol,20,5,0.005890679617752477
Fast,20,5,0.013879716812466431
RDB-Fast,20,5,0.017599864876612508
Delta,20,5,0.00393238055101974
DGSM,20,5,0.00029606503738188196
R2,20,5,4.0803146798162883e-08
Pearson,20,5,0.004006143827385528
RF,20,5,0.0034507269046144375
Linear,20,5,0.0024275415763008058
Morris,21,5,0.0005320916300806823
Sobol,21,5,0.011413913685799417
Fast,21,5,0.010290689433954916
RDB-Fast,21,5,0.02084570145539877
Delta,21,5,0.0029748712917172255
DGSM,21,5,0.0027550990722405144
R2,21,5,5.517545311779893e-06
Pearson,21,5,0.005081515968290516
RF,21,5,0.0012082734226267337
Linear,21,5,0.0025176136650195318
Morris,22,5,0.0006865380530506377
Sobol,22,5,0.012693158063815282
Fast,22,5,0.009985072082164486
RDB-Fast,22,5,0.02106292863415206
Delta,22,5,0.003247890523578351
DGSM,22,5,0.0034906408832879655
R2,22,5,1.5129412992526125e-07
Pearson,22,5,0.005750994549664197
RF,22,5,0.003721285021324766
Linear,22,5,0.006781707442344089
Morris,23,5,0.0003214644917296685
Sobol,23,5,0.016854072649868834
Fast,23,5,0.011042663861977888
RDB-Fast,23,5,0.021897598267369763
Delta,23,5,0.003685863565873838
DGSM,23,5,0.003010727161782384
R2,23,5,4.127445166575344e-05
Pearson,23,5,0.008963235917472749
RF,23,5,0.00110031629711614
Linear,23,5,0.004197057767195953
Morris,24,5,0.0004130732454782328
Sobol,24,5,0.006194973974722834
Fast,24,5,0.01182503409579835
RDB-Fast,24,5,0.01934275728406295
Delta,24,5,0.0021269655178976533
DGSM,24,5,0.0011436127080218198
R2,24,5,3.314970129855599e-06
Pearson,24,5,0.0033889761673526913
RF,24,5,0.0013133719577745333
Linear,24,5,0.0012747812935556936
Morris,1,10,0.00012186787918762527
Sobol,1,10,0.0038846066871035183
Fast,1,10,0.011142186876303764
RDB-Fast,1,10,0.01945753221123314
Delta,1,10,0.002389859260827748
DGSM,1,10,0.0001274832262940706
R2,1,10,2.0615392934217464e-06
Pearson,1,10,0.004596310359218754
RF,1,10,0.0018574814889481589
Linear,1,10,0.0018221623997970837
Morris,2,10,8.93524182064401e-05
Sobol,2,10,0.0009702336270502683
Fast,2,10,0.01225346206204124
RDB-Fast,2,10,0.019068060101089055
Delta,2,10,0.004515577156427262
DGSM,2,10,1.1463448308618766e-05
R2,2,10,8.938393243618226e-11
Pearson,2,10,0.007264076445173489
RF,2,10,0.0017107539321938793
Linear,2,10,0.004164613240311999
Morris,3,10,0.00014887815489464184
Sobol,3,10,0.0035288902490180096
Fast,3,10,0.008523750265557644
RDB-Fast,3,10,0.01921554460718872
Delta,3,10,0.005514850914969723
DGSM,3,10,0.0013819438926305433
R2,3,10,1.2017225775592333e-05
Pearson,3,10,0.004258863410703731
RF,3,10,0.002676633794983263
Linear,3,10,0.0018370966593346208
Morris,4,10,0.0001818282782699998
Sobol,4,10,0.0014195428802058607
Fast,4,10,0.011712874939262072
RDB-Fast,4,10,0.019432965020559394
Delta,4,10,0.006289308679525654
DGSM,4,10,0.0011709823326458376
R2,4,10,1.5179584978852748e-06
Pearson,4,10,0.006209118148214208
RF,4,10,0.0025400223093194002
Linear,4,10,0.003701011760640442
Morris,5,10,9.441232518003773e-16
Sobol,5,10,0.002850916706880137
Fast,5,10,0.01239441633129066
RDB-Fast,5,10,0.019595761915489843
Delta,5,10,0.0032855701668777076
DGSM,5,10,2.708205187884616e-15
R2,5,10,2.4844802183057595e-06
Pearson,5,10,0.003696521719836597
RF,5,10,0.002106722865924166
Linear,5,10,0.0002157555361651095
Morris,6,10,0.0001890849221758933
Sobol,6,10,0.003962577522859607
Fast,6,10,0.012951859343481444
RDB-Fast,6,10,0.0198097266967069
Delta,6,10,0.003337751909156466
DGSM,6,10,0.0005998840957820706
R2,6,10,1.5604028263532803e-09
Pearson,6,10,0.004082014321211957
RF,6,10,0.0016986639318993845
Linear,6,10,0.001043316041712478
Morris,7,10,0.00018455893464885606
Sobol,7,10,0.003888165349601559
Fast,7,10,0.012773620684333749
RDB-Fast,7,10,0.020258133548827262
Delta,7,10,0.0033937337753153192
DGSM,7,10,0.008991112577544605
R2,7,10,5.520828693839631e-07
Pearson,7,10,0.004297991735144184
RF,7,10,0.001848292415866446
Linear,7,10,0.001277063490893551
Morris,8,10,0.00018199989523623553
Sobol,8,10,0.0031642123220218476
Fast,8,10,0.01176769467945419
RDB-Fast,8,10,0.01958925509015215
Delta,8,10,0.004005244987251629
DGSM,8,10,0.000571585297090029
R2,8,10,4.179723957081772e-09
Pearson,8,10,0.0044892167172581035
RF,8,10,0.0021291012140964337
Linear,8,10,0.0015349879753470375
Morris,9,10,0.00024439242661786773
Sobol,9,10,0.008507204347293006
Fast,9,10,0.00816051117508857
RDB-Fast,9,10,0.02036681303858393
Delta,9,10,0.0026716598964761705
DGSM,9,10,0.0009978759569028786
R2,9,10,7.730742724629257e-09
Pearson,9,10,0.00699496299443359
RF,9,10,0.0011279608201533444
Linear,9,10,0.002794887761466606
Morris,10,10,0.0001426629246062826
Sobol,10,10,0.004535371461332301
Fast,10,10,0.01331972206903899
RDB-Fast,10,10,0.019759136596267872
Delta,10,10,0.002935143789562831
DGSM,10,10,0.00010269559300178841
R2,10,10,5.507902881007886e-11
Pearson,10,10,0.00363724399392871
RF,10,10,0.002265600199713282
Linear,10,10,0.0009757792218844408
Morris,11,10,0.00015701199654951015
Sobol,11,10,0.003994573841991269
Fast,11,10,0.010041475792277502
RDB-Fast,11,10,0.020966568756969735
Delta,11,10,0.003411104274269696
DGSM,11,10,9.574143407869223e-06
R2,11,10,2.0138364228983186e-10
Pearson,11,10,0.006282867039752468
RF,11,10,0.003999049196037258
Linear,11,10,0.003152208601949248
Morris,12,10,0.0007317443800622267
Sobol,12,10,0.005518328945194086
Fast,12,10,0.01001298561709818
RDB-Fast,12,10,0.021031884311117358
Delta,12,10,0.004415113267472608
DGSM,12,10,0.0023874858532908698
R2,12,10,4.042685117222611e-12
Pearson,12,10,0.008080971540613291
RF,12,10,0.0019926998971113758
Linear,12,10,0.0032024806689823116
Morris,13,10,0.00016904042056660365
Sobol,13,10,0.0041818551246075855
Fast,13,10,0.011395915680604137
RDB-Fast,13,10,0.019500713556754538
Delta,13,10,0.002959177166373436
DGSM,13,10,0.00036461682900407454
R2,13,10,1.6478543597135692e-07
Pearson,13,10,0.004185339426593377
RF,13,10,0.001921312380753571
Linear,13,10,0.0010868355376618462
Morris,14,10,0.00025062210571374135
Sobol,14,10,0.0046662523983597975
Fast,14,10,0.011538646981074173
RDB-Fast,14,10,0.020114268533103385
Delta,14,10,0.0032778165305123014
DGSM,14,10,0.00041958404918960543
R2,14,10,1.4880713429199916e-05
Pearson,14,10,0.004411677968682939
RF,14,10,0.0022405716067191456
Linear,14,10,0.0013426351855381216
Morris,15,10,0.00047771247313035004
Sobol,15,10,0.004617709694659734
Fast,15,10,0.011275932416226866
RDB-Fast,15,10,0.019954284361731654
Delta,15,10,0.0031371572205783483
DGSM,15,10,0.0019812104811856783
R2,15,10,2.5782221469841657e-07
Pearson,15,10,0.004983313165122932
RF,15,10,0.001869290802884131
Linear,15,10,0.0015292557656573476
Morris,16,10,0.00019146193085972342
Sobol,16,10,0.008304224680652717
Fast,16,10,0.010928928196042374
RDB-Fast,16,10,0.02194222263557101
Delta,16,10,0.003976927503325286
DGSM,16,10,0.0018713153882197664
R2,16,10,2.0644040377995743e-06
Pearson,16,10,0.008810753676001055
RF,16,10,0.0007668587506061522
Linear,16,10,0.0029227829356821707
Morris,17,10,0.0003519426765245343
Sobol,17,10,0.005585596759955252
Fast,17,10,0.011585229912937835
RDB-Fast,17,10,0.02035308382616174
Delta,17,10,0.0034699239115307
DGSM,17,10,0.00174231951372343
R2,17,10,1.449676716066836e-05
Pearson,17,10,0.005262207928423658
RF,17,10,0.0019847885563257246
Linear,17,10,0.0017571068268779147
Morris,18,10,0.00029823441464870137
Sobol,18,10,0.004908531116133784
Fast,18,10,0.011569531253547836
RDB-Fast,18,10,0.020178016625467997
Delta,18,10,0.00344317166657884
DGSM,18,10,0.0008581277655586637
R2,18,10,2.9553115813737015e-06
Pearson,18,10,0.005311095906885005
RF,18,10,0.0018973162292197218
Linear,18,10,0.001859657347707607
Morris,19,10,0.0002436267443160927
Sobol,19,10,0.00587076903621704
Fast,19,10,0.010192738715453155
RDB-Fast,19,10,0.021038304519791443
Delta,19,10,0.0024690861340736707
DGSM,19,10,0.00808750590224712
R2,19,10,4.3481012304461025e-05
Pearson,19,10,0.006867591405319716
RF,19,10,0.0012467626457367481
Linear,19,10,0.004124906472715781
Morris,20,10,0.00015694054533209055
Sobol,20,10,0.002689110419248543
Fast,20,10,0.010112901969530495
RDB-Fast,20,10,0.019688689745591494
Delta,20,10,0.0032003022930370655
DGSM,20,10,0.0004085280057107499
R2,20,10,9.335001026497536e-09
Pearson,20,10,0.004643354771793958
RF,20,10,0.002452806119170329
Linear,20,10,0.001617872847685637
Morris,21,10,0.0003491907731300915
Sobol,21,10,0.008201821017408779
Fast,21,10,0.010311928610615442
RDB-Fast,21,10,0.02138491640551077
Delta,21,10,0.0035321424513994086
DGSM,21,10,0.0025364196482530856
R2,21,10,1.1809732615635644e-06
Pearson,21,10,0.0065449033524651815
RF,21,10,0.0009824138396856911
Linear,21,10,0.004636750633405876
Morris,22,10,0.0006271476282354888
Sobol,22,10,0.005623846567620897
Fast,22,10,0.00924461998756407
RDB-Fast,22,10,0.02150618400376745
Delta,22,10,0.0037980469753236172
DGSM,22,10,0.0041097458133192615
R2,22,10,1.2220409339330775e-07
Pearson,22,10,0.0057506935478354605
RF,22,10,0.00143343929228969
Linear,22,10,0.002747868829316172
Morris,23,10,0.0003033728108472947
Sobol,23,10,0.01711231893879681
Fast,23,10,0.010801737835688208
RDB-Fast,23,10,0.021843361841354037
Delta,23,10,0.00444741353333843
DGSM,23,10,0.0013253407625919845
R2,23,10,2.14465802912011e-05
Pearson,23,10,0.009176954399997484
RF,23,10,0.0008121158598099068
Linear,23,10,0.0024611978986231946
Morris,24,10,0.00019659522402254364
Sobol,24,10,0.007073543443900634
Fast,24,10,0.009895373246413059
RDB-Fast,24,10,0.020547739059988582
Delta,24,10,0.0024304736028312444
DGSM,24,10,0.001175086105717876
R2,24,10,6.362675465908936e-07
Pearson,24,10,0.0040031509508746885
RF,24,10,0.0008564708758810682
Linear,24,10,0.001096577461003714
Morris,1,20,7.160097235873195e-05
Sobol,1,20,0.0022671286723488747
Fast,1,20,0.012495122332433755
RDB-Fast,1,20,0.020466529747049895
Delta,1,20,0.003246561771297796
DGSM,1,20,7.357235870384502e-05
R2,1,20,5.899596556319213e-07
Pearson,1,20,0.005158483802569888
RF,1,20,0.0014314696776017957
Linear,1,20,0.0009886778426656333
Morris,2,20,0.00014019817839017493
Sobol,2,20,0.0009189613168943479
Fast,2,20,0.011028321569046928
RDB-Fast,2,20,0.02048134418098878
Delta,2,20,0.004001429786508527
DGSM,2,20,7.107541654328491e-05
R2,2,20,1.9832883817877404e-11
Pearson,2,20,0.0071110429086231755
RF,2,20,0.0017065113944892349
Linear,2,20,0.002596438704880798
Morris,3,20,8.824247223510708e-05
Sobol,3,20,0.0014379372524054876
Fast,3,20,0.009366409934202367
RDB-Fast,3,20,0.020568843995509067
Delta,3,20,0.0042097413398442815
DGSM,3,20,0.0002694681273967863
R2,3,20,1.705921810030847e-07
Pearson,3,20,0.006879991142791224
RF,3,20,0.001735477454693902
Linear,3,20,0.0020498502989883425
Morris,4,20,0.00010354366262350284
Sobol,4,20,0.0017417111003528254
Fast,4,20,0.011622177038006196
RDB-Fast,4,20,0.020353354400881436
Delta,4,20,0.0044507311748496646
DGSM,4,20,0.00036566430408829537
R2,4,20,1.033726395918387e-07
Pearson,4,20,0.007328727244102183
RF,4,20,0.0018704306152819655
Linear,4,20,0.0023488974596996863
Morris,5,20,5.191099286538936e-16
Sobol,5,20,0.0016793643059318875
Fast,5,20,0.012125828506548182
RDB-Fast,5,20,0.020676270691919244
Delta,5,20,0.0038530213098520965
DGSM,5,20,1.7583527949643906e-15
R2,5,20,4.1558809516497116e-07
Pearson,5,20,0.004494736624912955
RF,5,20,0.0015135044903201154
Linear,5,20,0.0003178044526774027
